date,history_end,model,confidence,loss,var,es
2007-03-01,2007-02-28,Historical 250d,0.95,0.2597805733,1.039735291,1.501764992
2007-03-01,2007-02-28,Normal 1000d,0.95,0.2597805733,1.161695554,1.470916619
2007-03-01,2007-02-28,GARCH-t 1000d,0.95,0.2597805733,1.288845686,1.65225929
2007-03-01,2007-02-28,Historical 250d,0.99,0.2597805733,1.698449417,2.471797208
2007-03-01,2007-02-28,Normal 1000d,0.99,0.2597805733,1.666009895,1.916775266
2007-03-01,2007-02-28,GARCH-t 1000d,0.99,0.2597805733,1.878880475,2.190610092
2007-03-02,2007-03-01,Historical 250d,0.95,1.146826183,1.039735291,1.501764992
2007-03-02,2007-03-01,Normal 1000d,0.95,1.146826183,1.160334803,1.469357441
2007-03-02,2007-03-01,GARCH-t 1000d,0.95,1.146826183,1.266395596,1.623721237
2007-03-02,2007-03-01,Historical 250d,0.99,1.146826183,1.698449417,2.471797208
2007-03-02,2007-03-01,Normal 1000d,0.99,1.146826183,1.664325525,1.914929981
2007-03-02,2007-03-01,GARCH-t 1000d,0.99,1.146826183,1.846546027,2.153053501
2007-03-05,2007-03-02,Historical 250d,0.95,0.945220964,1.09285275,1.508207565
2007-03-05,2007-03-02,Normal 1000d,0.95,0.945220964,1.163363378,1.472754521
2007-03-05,2007-03-02,GARCH-t 1000d,0.95,0.945220964,1.290527452,1.654397113
2007-03-05,2007-03-02,Historical 250d,0.99,0.945220964,1.698449417,2.471797208
2007-03-05,2007-03-02,Normal 1000d,0.99,0.945220964,1.667955101,1.918858397
2007-03-05,2007-03-02,GARCH-t 1000d,0.99,0.945220964,1.88130269,2.193423505
2007-03-06,2007-03-05,Historical 250d,0.95,-1.537478067,1.09285275,1.508207565
2007-03-06,2007-03-05,Normal 1000d,0.95,-1.537478067,1.156381361,1.46289806
2007-03-06,2007-03-05,GARCH-t 1000d,0.95,-1.537478067,1.298378225,1.66437684
2007-03-06,2007-03-05,Historical 250d,0.99,-1.537478067,1.698449417,2.471797208
2007-03-06,2007-03-05,Normal 1000d,0.99,-1.537478067,1.6562851,1.904857343
2007-03-06,2007-03-05,GARCH-t 1000d,0.99,-1.537478067,1.892610012,2.206557006
2007-03-07,2007-03-06,Historical 250d,0.95,0.2468314145,1.09285275,1.508207565
2007-03-07,2007-03-06,Normal 1000d,0.95,0.2468314145,1.157471685,1.46461415
2007-03-07,2007-03-06,GARCH-t 1000d,0.95,0.2468314145,1.345713814,1.724548782
2007-03-07,2007-03-06,Historical 250d,0.99,0.2468314145,1.698449417,2.471797208
2007-03-07,2007-03-06,Normal 1000d,0.99,0.2468314145,1.658395998,1.907475712
2007-03-07,2007-03-06,GARCH-t 1000d,0.99,0.2468314145,1.96078658,2.285744364
2007-03-08,2007-03-07,Historical 250d,0.95,-0.7101347768,1.09285275,1.508207565
2007-03-08,2007-03-07,Normal 1000d,0.95,-0.7101347768,1.148037131,1.451835728
2007-03-08,2007-03-07,GARCH-t 1000d,0.95,-0.7101347768,1.321235821,1.693432904
2007-03-08,2007-03-07,Historical 250d,0.99,-0.7101347768,1.698449417,2.471797208
2007-03-08,2007-03-07,Normal 1000d,0.99,-0.7101347768,1.643507869,1.889875845
2007-03-08,2007-03-07,GARCH-t 1000d,0.99,-0.7101347768,1.925531382,2.24479531
2007-03-09,2007-03-08,Historical 250d,0.95,-0.06773921502,1.09285275,1.508207565
2007-03-09,2007-03-08,Normal 1000d,0.95,-0.06773921502,1.14808722,1.451971407
2007-03-09,2007-03-08,GARCH-t 1000d,0.95,-0.06773921502,1.30902828,1.677914951
2007-03-09,2007-03-08,Historical 250d,0.99,-0.06773921502,1.698449417,2.471797208
2007-03-09,2007-03-08,Normal 1000d,0.99,-0.06773921502,1.643697547,1.890134932
2007-03-09,2007-03-08,GARCH-t 1000d,0.99,-0.06773921502,1.907949088,2.224373404
2007-03-12,2007-03-09,Historical 250d,0.95,-0.2676698789,1.09285275,1.508207565
2007-03-12,2007-03-09,Normal 1000d,0.95,-0.2676698789,1.148124372,1.45181422
2007-03-12,2007-03-09,GARCH-t 1000d,0.95,-0.2676698789,1.282681755,1.644423838
2007-03-12,2007-03-09,Historical 250d,0.99,-0.2676698789,1.698449417,2.471797208
2007-03-12,2007-03-09,Normal 1000d,0.99,-0.2676698789,1.643417747,1.889697532
2007-03-12,2007-03-09,GARCH-t 1000d,0.99,-0.2676698789,1.87000268,2.180298497
2007-03-13,2007-03-12,Historical 250d,0.95,2.057857593,1.09285275,1.508207565
2007-03-13,2007-03-12,Normal 1000d,0.95,2.057857593,1.148077686,1.45177576
2007-03-13,2007-03-12,GARCH-t 1000d,0.95,2.057857593,1.258703526,1.613943249
2007-03-13,2007-03-12,Historical 250d,0.99,2.057857593,1.698449417,2.471797208
2007-03-13,2007-03-12,Normal 1000d,0.99,2.057857593,1.643384478,1.889670934
2007-03-13,2007-03-12,GARCH-t 1000d,0.99,2.057857593,1.835467282,2.140185493
2007-03-14,2007-03-13,Historical 250d,0.95,-0.6668880329,1.117384593,1.584426679
2007-03-14,2007-03-13,Normal 1000d,0.95,-0.6668880329,1.151802121,1.455346478
2007-03-14,2007-03-13,GARCH-t 1000d,0.95,-0.6668880329,1.381738512,1.770342571
2007-03-14,2007-03-13,Historical 250d,0.99,-0.6668880329,1.79600223,2.596049915
2007-03-14,2007-03-13,Normal 1000d,0.99,-0.6668880329,1.646858212,1.89302001
2007-03-14,2007-03-13,GARCH-t 1000d,0.99,-0.6668880329,2.01267228,2.346009815
2007-03-15,2007-03-14,Historical 250d,0.95,-0.3676979707,1.117384593,1.584426679
2007-03-15,2007-03-14,Normal 1000d,0.95,-0.3676979707,1.132948528,1.432783896
2007-03-15,2007-03-14,GARCH-t 1000d,0.95,-0.3676979707,1.365447648,1.74963399
2007-03-15,2007-03-14,Historical 250d,0.99,-0.3676979707,1.79600223,2.596049915
2007-03-15,2007-03-14,Normal 1000d,0.99,-0.3676979707,1.621955561,1.865109523
2007-03-15,2007-03-14,GARCH-t 1000d,0.99,-0.3676979707,1.989208852,2.318756949
2007-03-16,2007-03-15,Historical 250d,0.95,0.3835655612,1.117384593,1.584426679
2007-03-16,2007-03-15,Normal 1000d,0.95,0.3835655612,1.132357991,1.43182967
2007-03-16,2007-03-15,GARCH-t 1000d,0.95,0.3835655612,1.340732119,1.718216162
2007-03-16,2007-03-15,Historical 250d,0.99,0.3835655612,1.79600223,2.596049915
2007-03-16,2007-03-15,Normal 1000d,0.99,0.3835655612,1.620771877,1.863630904
2007-03-16,2007-03-15,GARCH-t 1000d,0.99,0.3835655612,1.953611537,2.277410523
2007-03-19,2007-03-16,Historical 250d,0.95,-1.083556946,1.117384593,1.584426679
2007-03-19,2007-03-16,Normal 1000d,0.95,-1.083556946,1.131997403,1.431419529
2007-03-19,2007-03-16,GARCH-t 1000d,0.95,-1.083556946,1.319714609,1.691499174
2007-03-19,2007-03-16,Historical 250d,0.99,-1.083556946,1.79600223,2.596049915
2007-03-19,2007-03-16,Normal 1000d,0.99,-1.083556946,1.620330473,1.863149314
2007-03-19,2007-03-16,GARCH-t 1000d,0.99,-1.083556946,1.923340409,2.242250486
2007-03-20,2007-03-19,Historical 250d,0.95,-0.6313481334,1.117384593,1.584426679
2007-03-20,2007-03-19,Normal 1000d,0.95,-0.6313481334,1.131931003,1.43165332
2007-03-20,2007-03-19,GARCH-t 1000d,0.95,-0.6313481334,1.328410176,1.702552784
2007-03-20,2007-03-19,Historical 250d,0.99,-0.6313481334,1.79600223,2.596049915
2007-03-20,2007-03-19,Normal 1000d,0.99,-0.6313481334,1.620753661,1.863815944
2007-03-20,2007-03-19,GARCH-t 1000d,0.99,-0.6313481334,1.935864471,2.256797235
2007-03-21,2007-03-20,Historical 250d,0.95,-1.693664345,1.117384593,1.584426679
2007-03-21,2007-03-20,Normal 1000d,0.95,-1.693664345,1.13065699,1.430363305
2007-03-21,2007-03-20,GARCH-t 1000d,0.95,-1.693664345,1.312692472,1.682572791
2007-03-21,2007-03-20,Historical 250d,0.99,-1.693664345,1.79600223,2.596049915
2007-03-21,2007-03-20,Normal 1000d,0.99,-1.693664345,1.619453549,1.862502855
2007-03-21,2007-03-20,GARCH-t 1000d,0.99,-1.693664345,1.913226556,2.230503205
2007-03-22,2007-03-21,Historical 250d,0.95,0.03484830473,1.117384593,1.584426679
2007-03-22,2007-03-21,Normal 1000d,0.95,0.03484830473,1.126380718,1.425885705
2007-03-22,2007-03-21,GARCH-t 1000d,0.95,0.03484830473,1.374466739,1.761098857
2007-03-22,2007-03-21,Historical 250d,0.99,0.03484830473,1.79600223,2.596049915
2007-03-22,2007-03-21,Normal 1000d,0.99,0.03484830473,1.614848927,1.857734965
2007-03-22,2007-03-21,GARCH-t 1000d,0.99,0.03484830473,2.002198881,2.33384492
2007-03-23,2007-03-22,Historical 250d,0.95,-0.1093791402,1.117384593,1.584426679
2007-03-23,2007-03-22,Normal 1000d,0.95,-0.1093791402,1.126097839,1.425215472
2007-03-23,2007-03-22,GARCH-t 1000d,0.95,-0.1093791402,1.346480619,1.725523527
2007-03-23,2007-03-22,Historical 250d,0.99,-0.1093791402,1.79600223,2.596049915
2007-03-23,2007-03-22,Normal 1000d,0.99,-0.1093791402,1.613934305,1.856506214
2007-03-23,2007-03-22,GARCH-t 1000d,0.99,-0.1093791402,1.961890994,2.287027146
2007-03-26,2007-03-23,Historical 250d,0.95,-0.09674347707,1.117384593,1.584426679
2007-03-26,2007-03-23,Normal 1000d,0.95,-0.09674347707,1.121197932,1.418443641
2007-03-26,2007-03-23,GARCH-t 1000d,0.95,-0.09674347707,1.31916244,1.690797269
2007-03-26,2007-03-23,Historical 250d,0.99,-0.09674347707,1.79600223,2.596049915
2007-03-26,2007-03-23,Normal 1000d,0.99,-0.09674347707,1.605981444,1.847035301
2007-03-26,2007-03-23,GARCH-t 1000d,0.99,-0.09674347707,1.922545131,2.241326767
2007-03-27,2007-03-26,Historical 250d,0.95,0.6203560615,1.117384593,1.584426679
2007-03-27,2007-03-26,Normal 1000d,0.95,0.6203560615,1.120240028,1.417395626
2007-03-27,2007-03-26,GARCH-t 1000d,0.95,0.6203560615,1.29258477,1.657012329
2007-03-27,2007-03-26,Historical 250d,0.99,0.6203560615,1.79600223,2.596049915
2007-03-27,2007-03-26,Normal 1000d,0.99,0.6203560615,1.604876575,1.845857356
2007-03-27,2007-03-26,GARCH-t 1000d,0.99,0.6203560615,1.884265807,2.196865177
2007-03-28,2007-03-27,Historical 250d,0.95,0.79976849,1.117384593,1.584426679
2007-03-28,2007-03-27,Normal 1000d,0.95,0.79976849,1.121594161,1.418866699
2007-03-28,2007-03-27,GARCH-t 1000d,0.95,0.79976849,1.282082455,1.643662021
2007-03-28,2007-03-27,Historical 250d,0.99,0.79976849,1.79600223,2.596049915
2007-03-28,2007-03-27,Normal 1000d,0.99,0.79976849,1.606421429,1.847497044
2007-03-28,2007-03-27,GARCH-t 1000d,0.99,0.79976849,1.869139519,2.179295932
2007-03-29,2007-03-28,Historical 250d,0.95,-0.3732748639,1.117384593,1.584426679
2007-03-29,2007-03-28,Normal 1000d,0.95,-0.3732748639,1.123341929,1.420824097
2007-03-29,2007-03-28,GARCH-t 1000d,0.95,-0.3732748639,1.281300435,1.642667935
2007-03-29,2007-03-28,Historical 250d,0.99,-0.3732748639,1.79600223,2.596049915
2007-03-29,2007-03-28,Normal 1000d,0.99,-0.3732748639,1.608511086,1.849756702
2007-03-29,2007-03-28,GARCH-t 1000d,0.99,-0.3732748639,1.86801319,2.177987697
2007-03-30,2007-03-29,Historical 250d,0.95,0.1174685276,1.117384593,1.584426679
2007-03-30,2007-03-29,Normal 1000d,0.95,0.1174685276,1.122840904,1.420338011
2007-03-30,2007-03-29,GARCH-t 1000d,0.95,0.1174685276,1.259325948,1.614734458
2007-03-30,2007-03-29,Historical 250d,0.99,0.1174685276,1.79600223,2.596049915
2007-03-30,2007-03-29,Normal 1000d,0.99,0.1174685276,1.608034425,1.849292156
2007-03-30,2007-03-29,GARCH-t 1000d,0.99,0.1174685276,1.836363745,2.141226739
2007-04-02,2007-03-30,Historical 250d,0.95,-0.2593697235,1.117384593,1.584426679
2007-04-02,2007-03-30,Normal 1000d,0.95,-0.2593697235,1.119115329,1.415994433
2007-04-02,2007-03-30,GARCH-t 1000d,0.95,-0.2593697235,1.217567741,1.62271659
2007-04-02,2007-03-30,Historical 250d,0.99,-0.2593697235,1.79600223,2.596049915
2007-04-02,2007-03-30,Normal 1000d,0.99,-0.2593697235,1.603300937,1.844057493
2007-04-02,2007-03-30,GARCH-t 1000d,0.99,-0.2593697235,1.866367565,2.263635828
2007-04-03,2007-04-02,Historical 250d,0.95,-0.9237307278,1.117384593,1.584426679
2007-04-03,2007-04-02,Normal 1000d,0.95,-0.9237307278,1.119141467,1.415929643
2007-04-03,2007-04-02,GARCH-t 1000d,0.95,-0.9237307278,1.195009309,1.592972822
2007-04-03,2007-04-02,Historical 250d,0.99,-0.9237307278,1.79600223,2.596049915
2007-04-03,2007-04-02,Normal 1000d,0.99,-0.9237307278,1.603178779,1.843861597
2007-04-03,2007-04-02,GARCH-t 1000d,0.99,-0.9237307278,1.832302633,2.222525322
2007-04-04,2007-04-03,Historical 250d,0.95,-0.1112198333,1.117384593,1.584426679
2007-04-04,2007-04-03,Normal 1000d,0.95,-0.1112198333,1.118514637,1.415474022
2007-04-04,2007-04-03,GARCH-t 1000d,0.95,-0.1112198333,1.198542583,1.597631519
2007-04-04,2007-04-03,Historical 250d,0.99,-0.1112198333,1.79600223,2.596049915
2007-04-04,2007-04-03,Normal 1000d,0.99,-0.1112198333,1.602831177,1.843652838
2007-04-04,2007-04-03,GARCH-t 1000d,0.99,-0.1112198333,1.837638144,2.228964365
2007-04-05,2007-04-04,Historical 250d,0.95,-0.3045314214,1.117384593,1.584426679
2007-04-05,2007-04-04,Normal 1000d,0.95,-0.3045314214,1.116230803,1.412147699
2007-04-05,2007-04-04,GARCH-t 1000d,0.95,-0.3045314214,1.175249842,1.566919547
2007-04-05,2007-04-04,Historical 250d,0.99,-0.3045314214,1.79600223,2.596049915
2007-04-05,2007-04-04,Normal 1000d,0.99,-0.3045314214,1.598847128,1.838823374
2007-04-05,2007-04-04,GARCH-t 1000d,0.99,-0.3045314214,1.802464349,2.186515652
2007-04-09,2007-04-05,Historical 250d,0.95,-0.05885499614,1.117384593,1.584426679
2007-04-09,2007-04-05,Normal 1000d,0.95,-0.05885499614,1.116239876,1.41207681
2007-04-09,2007-04-05,GARCH-t 1000d,0.95,-0.05885499614,1.15489746,1.540084503
2007-04-09,2007-04-05,Historical 250d,0.99,-0.05885499614,1.79600223,2.596049915
2007-04-09,2007-04-05,Normal 1000d,0.99,-0.05885499614,1.59872579,1.838637189
2007-04-09,2007-04-05,GARCH-t 1000d,0.99,-0.05885499614,1.77173072,2.149425455
2007-04-10,2007-04-09,Historical 250d,0.95,-0.2613226513,1.117384593,1.584426679
2007-04-10,2007-04-09,Normal 1000d,0.95,-0.2613226513,1.113043005,1.408395519
2007-04-10,2007-04-09,GARCH-t 1000d,0.95,-0.2613226513,1.132952196,1.511149208
2007-04-10,2007-04-09,Historical 250d,0.99,-0.2613226513,1.79600223,2.596049915
2007-04-10,2007-04-09,Normal 1000d,0.99,-0.2613226513,1.594738869,1.834257425
2007-04-10,2007-04-09,GARCH-t 1000d,0.99,-0.2613226513,1.738591717,2.109432386
2007-04-11,2007-04-10,Historical 250d,0.95,0.6594525237,1.117384593,1.584426679
2007-04-11,2007-04-10,Normal 1000d,0.95,0.6594525237,1.11177792,1.406483803
2007-04-11,2007-04-10,GARCH-t 1000d,0.95,0.6594525237,1.113364675,1.485322648
2007-04-11,2007-04-10,Historical 250d,0.99,0.6594525237,1.79600223,2.596049915
2007-04-11,2007-04-10,Normal 1000d,0.99,0.6594525237,1.592419181,1.831413345
2007-04-11,2007-04-10,GARCH-t 1000d,0.99,0.6594525237,1.709013085,2.073736071
2007-04-12,2007-04-11,Historical 250d,0.95,-0.6187116886,1.117384593,1.584426679
2007-04-12,2007-04-11,Normal 1000d,0.95,-0.6187116886,1.112787179,1.4076266
2007-04-12,2007-04-11,GARCH-t 1000d,0.95,-0.6187116886,1.112211377,1.483802002
2007-04-12,2007-04-11,Historical 250d,0.99,-0.6187116886,1.79600223,2.596049915
2007-04-12,2007-04-11,Normal 1000d,0.99,-0.6187116886,1.59364623,1.832748688
2007-04-12,2007-04-11,GARCH-t 1000d,0.99,-0.6187116886,1.707271519,2.071634301
2007-04-13,2007-04-12,Historical 250d,0.95,-0.3481931332,1.117384593,1.584426679
2007-04-13,2007-04-12,Normal 1000d,0.95,-0.3481931332,1.109541206,1.403167731
2007-04-13,2007-04-12,GARCH-t 1000d,0.95,-0.3481931332,1.103878584,1.472815037
2007-04-13,2007-04-12,Historical 250d,0.99,-0.3481931332,1.79600223,2.596049915
2007-04-13,2007-04-12,Normal 1000d,0.99,-0.3481931332,1.588422123,1.826540974
2007-04-13,2007-04-12,GARCH-t 1000d,0.99,-0.3481931332,1.694688373,2.05644861
2007-04-16,2007-04-13,Historical 250d,0.95,-1.059854255,1.117384593,1.584426679
2007-04-16,2007-04-13,Normal 1000d,0.95,-1.059854255,1.109404795,1.40287277
2007-04-16,2007-04-13,GARCH-t 1000d,0.95,-1.059854255,1.087004679,1.450566438
2007-04-16,2007-04-13,Historical 250d,0.99,-1.059854255,1.79600223,2.596049915
2007-04-16,2007-04-13,Normal 1000d,0.99,-1.059854255,1.588027131,1.826017404
2007-04-16,2007-04-13,GARCH-t 1000d,0.99,-1.059854255,1.669207506,2.025697593
2007-04-17,2007-04-16,Historical 250d,0.95,-0.214301283,1.117384593,1.584426679
2007-04-17,2007-04-16,Normal 1000d,0.95,-0.214301283,1.107819101,1.401364171
2007-04-17,2007-04-16,GARCH-t 1000d,0.95,-0.214301283,1.106354066,1.476079013
2007-04-17,2007-04-16,Historical 250d,0.99,-0.214301283,1.79600223,2.596049915
2007-04-17,2007-04-16,Normal 1000d,0.99,-0.214301283,1.586567171,1.824619965
2007-04-17,2007-04-16,GARCH-t 1000d,0.99,-0.214301283,1.698426537,2.060959931
2007-04-18,2007-04-17,Historical 250d,0.95,-0.06929531096,1.117384593,1.584426679
2007-04-18,2007-04-17,Normal 1000d,0.95,-0.06929531096,1.103800692,1.396733576
2007-04-18,2007-04-17,GARCH-t 1000d,0.95,-0.06929531096,1.087048953,1.450624814
2007-04-18,2007-04-17,Historical 250d,0.99,-0.06929531096,1.79600223,2.596049915
2007-04-18,2007-04-17,Normal 1000d,0.99,-0.06929531096,1.581550338,1.819106674
2007-04-18,2007-04-17,GARCH-t 1000d,0.99,-0.06929531096,1.669274363,2.025778277
2007-04-19,2007-04-18,Historical 250d,0.95,0.1202773976,1.117384593,1.584426679
2007-04-19,2007-04-18,Normal 1000d,0.95,0.1202773976,1.102023048,1.394072861
2007-04-19,2007-04-18,GARCH-t 1000d,0.95,0.1202773976,1.067433956,1.424762027
2007-04-19,2007-04-18,Historical 250d,0.99,0.1202773976,1.79600223,2.596049915
2007-04-19,2007-04-18,Normal 1000d,0.99,0.1202773976,1.578332477,1.81517268
2007-04-19,2007-04-18,GARCH-t 1000d,0.99,0.1202773976,1.639654239,1.99003189
2007-04-20,2007-04-19,Historical 250d,0.95,-0.9218087258,1.117384593,1.584426679
2007-04-20,2007-04-19,Normal 1000d,0.95,-0.9218087258,1.102411462,1.394446223
2007-04-20,2007-04-19,GARCH-t 1000d,0.95,-0.9218087258,1.049710574,1.401393374
2007-04-20,2007-04-19,Historical 250d,0.99,-0.9218087258,1.79600223,2.596049915
2007-04-20,2007-04-19,Normal 1000d,0.99,-0.9218087258,1.578696342,1.815524338
2007-04-20,2007-04-19,GARCH-t 1000d,0.99,-0.9218087258,1.612890597,1.957732783
2007-04-23,2007-04-20,Historical 250d,0.95,0.2306644554,1.117384593,1.584426679
2007-04-23,2007-04-20,Normal 1000d,0.95,0.2306644554,1.10226336,1.394520152
2007-04-23,2007-04-20,GARCH-t 1000d,0.95,0.2306644554,1.061464125,1.416890679
2007-04-23,2007-04-20,Historical 250d,0.99,0.2306644554,1.79600223,2.596049915
2007-04-23,2007-04-20,Normal 1000d,0.99,0.2306644554,1.578910354,1.815918408
2007-04-23,2007-04-20,GARCH-t 1000d,0.99,0.2306644554,1.630639345,1.979152465
2007-04-24,2007-04-23,Historical 250d,0.95,0.03512058662,1.117384593,1.584426679
2007-04-24,2007-04-23,Normal 1000d,0.95,0.03512058662,1.102502079,1.3947781
2007-04-24,2007-04-23,GARCH-t 1000d,0.95,0.03512058662,1.045987394,1.396484282
2007-04-24,2007-04-23,Historical 250d,0.99,0.03512058662,1.79600223,2.596049915
2007-04-24,2007-04-23,Normal 1000d,0.99,0.03512058662,1.579180435,1.816204083
2007-04-24,2007-04-23,GARCH-t 1000d,0.99,0.03512058662,1.607268315,1.950947657
2007-04-25,2007-04-24,Historical 250d,0.95,-1.008803386,1.117384593,1.584426679
2007-04-25,2007-04-24,Normal 1000d,0.95,-1.008803386,1.101576202,1.393228889
2007-04-25,2007-04-24,GARCH-t 1000d,0.95,-1.008803386,1.028127911,1.372936177
2007-04-25,2007-04-24,Historical 250d,0.99,-1.008803386,1.79600223,2.596049915
2007-04-25,2007-04-24,Normal 1000d,0.99,-1.008803386,1.577237951,1.813756102
2007-04-25,2007-04-24,GARCH-t 1000d,0.99,-1.008803386,1.58029915,1.91840052
2007-04-26,2007-04-25,Historical 250d,0.95,0.07827245432,1.117384593,1.584426679
2007-04-26,2007-04-25,Normal 1000d,0.95,0.07827245432,1.101062019,1.392936962
2007-04-26,2007-04-25,GARCH-t 1000d,0.95,0.07827245432,1.04756469,1.398563981
2007-04-26,2007-04-25,Historical 250d,0.99,0.07827245432,1.79600223,2.596049915
